internship_months,num_complex_projects,gpa,hackathon_wins,skill_count,soft_skill_score,readiness_score
19,3,7.4,0,5,7,100
3,2,7.4,0,6,4,63
18,2,7.3,0,9,6,92
21,2,9.4,0,4,5,100
9,0,7.8,0,10,7,57
0,1,8.3,0,2,8,51
0,3,7.0,0,9,7,65
23,2,7.7,0,2,7,100
8,0,8.3,0,8,4,57
7,0,8.0,0,8,7,54
0,1,7.8,0,6,7,49
8,1,8.0,0,8,6,66
20,2,7.0,1,7,6,100
0,1,8.9,0,5,5,54
19,1,7.3,0,3,8,84
22,1,6.4,0,6,4,86
17,2,7.6,0,2,7,92
19,2,7.5,0,1,6,95
24,2,7.1,1,4,10,100
0,1,7.6,0,4,7,48
16,0,6.6,0,2,5,65
12,0,8.9,0,2,8,68
11,2,7.7,0,1,5,80
0,3,7.7,0,4,10,68
0,2,8.2,0,5,5,61
0,1,8.3,0,5,5,51
3,5,7.4,0,7,4,93
17,1,7.3,0,7,5,80
0,2,7.6,0,1,7,58
0,1,8.7,0,2,6,53
9,1,7.6,0,4,8,66
0,2,7.4,0,8,5,57
0,2,8.0,0,7,4,60
1,0,6.9,0,5,6,36
0,1,8.2,0,8,5,51
2,4,9.0,0,9,6,89
0,1,9.6,0,3,7,58
21,1,6.8,0,2,7,86
0,1,7.9,0,6,7,49
16,2,8.7,0,1,4,95
23,2,7.1,0,1,7,100
0,1,8.7,0,6,6,53
0,1,6.7,0,7,6,43
6,1,7.1,0,6,8,57
17,2,8.2,0,11,8,95
5,1,8.6,0,1,7,63
24,1,7.9,0,6,6,97
0,0,8.6,0,9,7,43
0,2,8.6,0,1,4,63
0,2,6.2,0,1,7,51
12,1,8.0,0,1,7,74
12,1,9.5,0,6,3,81
5,0,6.7,0,1,6,43
0,0,9.5,0,7,4,47
0,1,8.7,0,8,10,53
18,2,8.5,1,2,7,100
0,1,8.4,0,5,6,52
17,2,6.9,0,1,4,88
0,3,6.6,0,8,5,63
1,3,7.3,0,7,5,68
0,3,8.0,0,2,6,70
11,0,7.7,0,6,5,60
0,1,8.4,0,9,6,52
5,2,6.5,0,4,5,62
0,1,9.4,0,6,7,57
18,0,8.5,0,1,8,78
16,1,9.3,0,3,4,88
0,4,8.3,0,9,7,81
12,0,7.6,0,5,6,62
14,1,8.2,0,9,6,79
11,1,8.3,0,1,7,73
15,1,7.0,0,4,4,75
0,2,9.1,0,6,7,65
0,1,7.5,0,5,6,47
0,3,9.2,0,3,6,76
8,0,7.5,0,5,6,53
0,3,7.9,0,1,8,69
3,0,7.8,0,6,6,45
10,1,8.4,0,6,6,72
23,0,8.7,0,5,6,89
0,3,7.8,0,5,7,69
0,1,7.6,0,3,4,48
22,1,6.7,0,9,6,87
14,1,8.5,0,2,6,80
8,1,6.7,0,8,8,59
0,2,8.4,0,4,10,62
16,1,7.7,0,6,9,80
0,3,8.5,0,1,8,72
0,3,8.7,0,1,6,73
16,1,9.0,0,6,7,87
4,2,7.9,0,6,7,67
18,1,7.5,0,8,5,83
0,1,7.3,1,4,7,61
0,3,7.1,0,7,5,65
17,0,7.8,0,8,7,73
16,2,7.7,0,7,7,90
0,3,8.8,0,6,6,74
5,2,8.2,0,1,6,71
0,1,6.6,0,1,10,43
24,1,9.3,0,4,8,100
0,0,8.5,0,7,6,42
15,2,7.6,0,6,7,88
0,1,7.4,0,4,8,47
0,2,7.1,0,11,7,55
0,2,8.4,0,3,8,62
13,3,7.6,0,7,10,94
7,1,8.3,0,2,9,65
18,3,8.5,0,7,8,100
8,2,7.2,0,8,6,72
0,1,8.5,0,3,7,52
8,2,8.6,1,8,8,94
0,2,8.4,0,5,6,62
10,2,8.0,0,5,9,80
0,2,8.5,0,8,8,62
20,1,8.2,0,6,8,91
14,1,9.1,0,4,5,83
5,1,8.4,0,6,10,62
5,1,8.1,0,5,7,60
0,1,9.0,0,4,9,55
23,0,8.0,0,6,4,86
10,1,8.7,1,10,8,88
12,2,7.9,0,8,4,83
0,1,7.8,0,6,7,49
0,0,6.8,0,8,6,34
0,3,7.8,0,1,7,69
3,1,8.8,0,5,3,60
18,1,8.8,1,1,5,100
8,0,7.6,0,9,7,54
7,0,8.2,0,4,3,55
0,1,7.2,0,1,5,46
0,2,9.4,0,2,9,67
15,2,9.1,0,5,10,95
11,1,7.8,0,5,5,71
14,2,8.0,0,7,9,88
16,2,7.1,0,4,6,87
0,1,7.0,0,1,6,45
0,1,7.7,0,7,7,48
16,0,9.0,0,6,7,77
0,1,8.5,0,4,5,52
0,0,7.6,1,6,7,53
15,1,6.7,0,5,4,73
0,3,9.1,0,6,4,75
15,1,8.1,0,8,8,80
0,0,9.0,0,8,8,45
0,1,8.2,0,7,8,51
8,0,7.1,0,6,3,51
0,0,7.8,0,1,6,39
24,0,7.8,0,4,5,87
0,0,9.8,1,1,6,64
18,2,7.1,0,4,3,91
20,2,7.7,0,4,7,98
0,0,9.9,0,1,5,49
0,4,7.5,0,6,6,77
23,2,6.5,0,1,9,98
3,1,8.0,0,6,7,56
0,2,6.6,0,5,8,53
0,2,7.5,0,1,5,57
0,0,8.0,0,10,3,40
0,0,7.0,0,2,4,35
0,3,8.3,0,11,9,71
11,1,9.3,0,3,3,78
20,1,7.5,0,7,7,87
0,3,7.7,0,6,6,68
0,2,7.0,0,10,5,55
1,1,7.2,0,3,6,48
10,1,7.9,0,7,2,69
7,1,8.9,1,7,4,83
0,0,8.1,0,10,10,40
0,2,8.3,0,6,8,61
3,1,8.8,0,3,9,60
2,1,7.6,0,9,7,52
3,2,8.0,0,3,4,66
17,2,7.3,0,1,6,90
14,2,8.8,0,2,8,92
0,2,8.6,0,6,6,63
0,3,9.4,0,3,7,77
9,1,8.0,0,3,4,68
21,1,7.8,0,3,8,91
0,1,7.3,1,3,7,61
0,3,7.8,0,5,6,69
0,0,7.2,0,7,6,36
15,2,9.1,0,7,6,95
15,0,8.5,0,3,10,72
0,1,7.5,1,5,4,62
0,1,7.3,0,6,8,46
0,3,9.3,0,3,6,76
7,1,7.3,0,3,9,60
18,2,8.7,0,4,9,99
22,1,7.9,0,6,6,93
17,1,6.8,0,1,4,78
23,0,7.2,0,2,3,82
0,0,7.2,0,2,10,36
0,1,7.9,0,6,7,49
1,1,6.7,0,4,10,45
0,2,8.1,0,8,3,60
6,1,8.1,0,6,7,62
20,0,7.3,1,5,8,91
10,1,6.5,0,4,8,62
0,0,8.1,1,4,3,55
15,1,8.1,0,3,6,80
20,1,9.3,0,3,9,96
7,3,9.3,1,6,4,100
0,0,8.1,0,6,7,40
0,4,8.7,0,5,6,83
0,4,8.4,0,5,4,82
22,3,7.9,0,7,5,100
13,3,8.3,0,8,7,97
21,0,8.8,0,2,4,86
12,1,6.2,0,1,5,65
22,2,9.2,0,3,6,100
0,1,8.1,0,4,10,50
0,1,7.8,0,5,9,49
14,3,8.6,0,4,3,100
20,1,9.3,0,7,7,96
0,1,8.6,0,6,5,53
0,1,8.3,0,4,7,51
0,2,8.6,0,2,8,63
0,1,8.8,0,4,7,54
0,0,7.7,0,9,3,38
14,3,8.7,0,3,4,100
0,1,9.0,0,6,9,55
5,0,6.6,0,3,4,43
0,3,6.4,0,4,7,62
0,5,6.5,0,2,5,82
0,1,8.4,0,9,7,52
0,1,8.1,0,6,9,50
18,2,7.5,0,4,5,93
6,1,8.8,0,4,8,66
0,2,9.0,0,9,8,65
0,2,6.5,0,2,7,52
0,0,9.0,0,3,5,45
0,2,7.8,0,5,8,59
16,0,7.3,1,2,10,83
0,1,7.6,0,6,7,48
1,1,9.0,0,6,6,57
17,0,8.4,0,1,7,76
1,1,9.6,0,11,10,60
16,4,7.7,0,2,8,100
0,1,7.8,0,10,6,49
1,2,7.3,0,6,4,58
3,1,8.5,0,3,7,58
0,3,8.1,0,2,4,70
0,0,9.3,0,2,4,46
0,2,8.8,0,7,7,64
19,2,9.2,0,7,8,100
0,2,7.9,0,10,6,59
0,1,9.2,0,1,2,56
2,1,7.9,0,3,9,53
1,2,8.8,0,6,3,66
9,2,8.3,0,10,5,79
15,1,7.7,0,4,6,78
0,1,7.4,0,7,5,47
0,0,9.0,0,1,7,45
15,1,9.0,0,5,8,85
0,0,6.6,0,3,6,33
10,2,7.6,0,10,6,78
6,1,8.7,0,4,8,65
13,0,7.9,0,8,8,65
0,0,8.1,0,2,10,40
21,2,8.7,0,5,10,100
20,1,7.8,0,5,4,89
14,0,8.8,0,5,5,72
0,3,6.5,0,4,2,62
0,2,7.2,0,7,8,56
20,2,8.5,1,2,6,100
22,1,8.1,0,1,9,94
15,4,8.6,0,6,5,100
0,1,8.8,0,4,4,54
3,2,7.5,0,6,7,63
0,1,8.0,0,2,6,50
0,1,7.7,1,9,6,63
23,2,8.3,0,1,5,100
7,2,7.1,0,3,6,69
0,3,8.3,0,1,7,71
0,0,8.3,0,6,6,41
5,1,9.0,0,5,10,65
10,2,7.9,0,5,3,79
12,4,6.9,0,8,4,98
8,2,7.1,0,5,5,71
6,2,7.8,0,7,7,71
22,2,7.3,0,8,9,100
5,0,6.5,0,5,9,42
12,2,7.3,0,2,3,80
7,1,7.4,0,5,8,61
6,0,8.9,0,4,7,56
0,2,7.4,0,10,5,57
0,3,7.3,0,6,4,66
0,1,7.9,0,1,4,49
0,2,8.1,0,2,7,60
12,2,7.6,0,5,8,82
0,2,8.2,0,4,7,61
3,4,7.8,0,8,9,85
2,2,6.8,0,5,6,58
13,2,7.8,0,1,7,85
0,1,7.8,0,10,9,49
0,1,8.0,0,6,9,50
0,2,8.2,0,1,6,61
24,2,8.3,0,6,8,100
10,0,8.1,0,2,6,60
0,5,8.3,0,6,6,91
0,1,7.6,0,5,4,48
0,1,8.6,0,6,6,53
20,1,8.9,0,6,8,94
1,0,8.9,0,7,10,46
0,1,8.3,0,3,5,51
14,0,7.8,0,9,5,67
21,1,8.1,0,2,8,92
1,1,7.1,0,6,7,47
7,2,8.1,0,4,7,74
7,1,7.1,0,4,2,59
0,1,9.2,0,3,8,56
14,1,7.8,0,1,7,77
0,2,8.4,0,8,1,62
20,1,7.1,0,1,8,85
16,2,6.8,0,9,5,86
0,1,7.5,0,5,6,47
0,2,8.0,0,3,5,60
15,1,8.1,0,7,6,80
20,1,7.1,0,3,4,85
0,4,9.4,0,5,6,87
0,2,8.7,0,1,8,63
0,2,8.2,0,1,8,61
6,4,7.9,0,5,10,91
0,0,8.3,0,5,8,41
2,1,8.3,0,5,7,55
12,1,6.9,0,10,3,68
18,0,8.3,0,1,10,77
12,1,8.0,0,2,6,74
0,2,7.4,0,3,4,57
13,0,6.6,0,2,5,59
22,1,7.4,0,5,9,91
0,4,8.9,0,6,6,84
1,0,8.4,0,5,8,44
0,4,8.1,0,5,6,80
0,1,7.8,0,6,9,49
20,1,7.0,0,5,6,85
3,1,8.3,0,7,7,57
15,1,9.1,0,3,9,85
0,5,7.9,0,5,6,89
10,1,8.0,1,5,4,85
6,0,8.2,0,1,7,53
0,2,7.3,0,8,10,56
12,0,6.5,0,1,8,56
0,1,6.7,0,1,6,43
9,2,9.8,0,7,3,87
0,1,7.9,0,3,5,49
18,3,7.6,0,4,5,100
0,1,9.0,0,3,6,55
19,0,9.0,0,2,5,83
1,1,6.5,0,1,7,44
11,3,7.7,0,5,8,90
6,2,9.1,0,4,7,77
0,1,8.0,0,6,4,50
14,2,9.2,0,2,2,94
0,2,9.2,0,3,7,66
0,3,7.7,0,6,5,68
0,1,7.7,0,8,5,48
0,1,8.4,0,1,7,52
0,0,8.5,0,3,6,42
0,2,7.3,0,5,5,56
0,3,8.5,0,7,7,72
11,1,8.9,0,3,7,76
13,2,8.8,0,5,8,90
24,2,7.4,0,11,8,100
0,1,8.8,0,3,7,54
0,2,8.2,0,7,6,61
18,1,6.0,0,9,3,76
15,0,7.8,0,2,5,69
11,1,9.5,0,11,5,79
0,1,6.5,0,2,5,42
0,1,8.9,0,6,4,54
15,1,8.5,1,3,10,97
0,1,8.1,0,10,4,50
2,0,8.0,0,3,5,44
0,3,7.8,0,3,6,69
0,3,6.7,0,9,6,63
14,1,8.2,0,5,6,79
0,1,9.6,0,4,7,58
0,0,7.4,0,2,9,37
24,0,9.1,1,3,7,100
0,1,8.0,1,8,4,65
0,1,6.4,0,1,5,42
17,1,8.0,0,2,8,84
18,1,6.7,0,5,5,79
16,1,8.2,0,5,10,83
0,0,7.6,0,1,8,38
0,0,9.1,0,4,8,45
24,2,8.1,0,5,5,100
0,2,7.3,0,3,7,56
15,1,8.4,0,5,7,82
7,2,7.8,0,5,5,73
2,2,7.3,0,6,8,60
0,0,8.0,0,7,8,40
0,0,9.1,0,4,7,45
8,3,7.8,1,4,3,100
3,2,8.8,0,7,4,70
0,1,7.7,0,8,9,48
0,1,6.5,0,1,9,42
0,1,8.1,0,4,10,50
12,2,9.3,0,2,8,90
7,2,8.4,0,2,10,76
0,1,7.1,1,2,6,60
0,1,7.5,0,5,9,47
21,1,8.6,0,8,7,95
6,2,7.8,0,9,5,71
0,1,7.9,0,7,5,49
4,2,8.4,0,1,4,70
0,2,7.6,0,5,4,58
2,2,7.8,0,5,6,63
0,0,6.9,0,1,5,34
0,0,7.8,1,7,9,54
21,5,7.5,0,1,9,100
14,1,6.8,0,1,6,72
11,1,7.1,0,3,7,67
16,0,8.3,0,1,6,73
0,1,6.3,0,3,6,41
0,1,7.6,0,1,10,48
0,1,9.5,0,6,6,57
0,2,8.4,0,4,4,62
0,1,9.4,0,1,9,57
21,1,7.4,0,1,5,89
3,2,7.8,0,3,6,65
18,2,7.9,0,4,10,95
3,1,8.0,0,7,10,56
0,1,7.6,1,8,4,63
4,1,8.9,0,9,8,62
0,1,9.1,0,3,4,55
13,0,7.2,0,3,5,62
6,1,7.7,0,4,4,60
17,0,8.7,0,3,9,77
12,2,7.6,0,3,8,82
8,2,7.5,0,3,6,73
8,3,7.1,0,1,6,81
0,1,8.1,0,2,8,50
5,3,8.1,0,3,3,80
13,2,7.5,0,4,9,83
0,1,9.3,0,7,7,56
22,3,8.0,0,4,9,100
19,1,8.4,0,1,6,90
0,1,6.3,0,6,7,41
5,1,9.1,0,2,4,65
13,1,9.1,0,1,7,81
0,1,8.0,0,2,7,50
10,0,9.6,0,1,4,68
24,3,7.8,0,6,6,100
0,3,7.0,0,6,5,65
0,1,8.3,1,1,8,66
4,0,9.4,0,1,7,55
0,2,8.5,0,3,6,62
0,4,9.0,0,4,7,85
24,3,7.9,0,3,8,100
24,0,7.5,0,2,8,85
0,3,6.5,0,1,9,62
15,0,9.2,0,2,3,76
11,2,8.6,0,8,6,85
3,1,8.6,0,1,4,59
0,0,8.5,0,3,8,42
0,0,8.3,0,5,6,41
0,1,7.9,0,5,8,49
0,1,9.3,0,8,10,56
4,2,8.0,0,6,8,68
0,1,9.1,0,5,4,55
0,1,7.4,0,1,5,47
21,0,8.3,0,5,9,83
6,3,6.9,0,4,4,76
3,1,9.3,0,7,8,62
4,2,8.6,1,1,8,86
0,3,7.0,0,10,8,65
18,1,7.1,0,1,10,81
0,2,8.2,0,1,8,61
14,2,8.6,0,4,9,91
0,1,8.7,0,4,8,53
10,1,7.8,0,6,6,69
9,2,7.9,0,2,10,77
0,3,8.1,0,6,8,70
23,3,8.6,0,3,6,100
6,1,8.6,0,8,7,65
18,1,8.3,0,8,6,87
5,2,9.1,1,2,8,90
0,2,8.2,0,6,6,61
0,2,9.4,0,5,3,67
0,1,8.4,0,5,6,52
13,1,7.7,0,1,5,74
9,0,7.9,0,8,6,57
19,1,9.1,0,11,5,93
22,0,8.9,0,5,6,88
0,2,6.8,0,3,6,54
23,4,8.3,0,7,7,100
0,1,7.6,0,3,7,48
3,0,8.3,0,1,7,47
0,3,8.5,0,5,10,72
14,2,7.8,0,3,7,87
18,5,8.6,0,5,6,100
0,2,8.0,0,3,8,60
0,1,8.7,0,3,9,53
8,0,8.9,1,5,5,75
0,5,9.1,0,1,4,95
9,1,9.6,0,3,6,76
0,1,9.0,0,3,7,55
17,1,7.7,1,3,4,97
3,1,8.3,0,2,6,57
23,2,8.5,0,5,7,100
5,3,7.5,0,6,8,77
14,1,8.8,0,4,9,82
15,2,8.4,0,2,7,92
0,0,8.6,0,1,9,43
0,0,8.0,0,7,3,40
0,0,8.5,0,8,6,42
2,2,7.4,0,1,9,61
21,0,6.6,0,3,5,75
16,1,7.4,0,4,7,79
0,1,9.1,0,2,6,55
0,2,9.4,0,1,6,67
0,1,6.9,0,7,5,44
0,2,7.5,0,3,1,57
7,2,9.2,0,5,7,80
14,1,6.5,0,2,9,70
0,1,8.3,0,5,7,51
0,0,6.5,0,6,7,32
7,1,6.4,0,7,4,56
7,1,9.0,0,6,8,69
6,2,8.3,0,1,10,73
10,1,8.3,0,8,5,71
16,1,8.3,0,2,8,83
0,1,7.7,0,2,5,48
0,1,7.7,0,3,7,48
3,2,8.4,0,6,4,68
23,1,9.3,0,4,6,100
0,2,7.7,0,5,6,58
0,1,8.0,0,5,9,50
0,3,7.7,0,9,5,68
24,1,7.6,0,7,7,96
10,2,8.4,0,2,6,82
0,3,6.2,0,2,8,61
19,0,7.7,1,6,5,91
22,1,6.2,0,6,6,85
0,0,7.1,0,1,9,35
0,1,7.3,0,8,4,46
24,1,9.5,0,1,4,100
0,3,8.2,0,1,8,71
1,2,8.9,0,1,10,66
0,2,6.2,0,3,9,51
24,1,9.5,1,2,10,100
2,1,7.9,0,6,9,53
15,0,7.4,0,6,6,67
0,0,8.7,0,2,6,43
0,2,7.2,0,8,6,56
6,1,8.5,0,8,5,64
0,1,7.7,0,4,4,48
18,2,7.5,0,5,8,93
1,1,8.3,0,1,1,53
0,0,8.5,1,3,7,57
10,0,9.0,0,7,10,65
0,2,8.2,0,8,10,61
24,3,8.8,0,8,6,100
0,0,7.0,0,6,8,35
0,3,9.1,0,2,9,75
17,1,7.9,0,3,8,83
0,4,8.1,0,8,10,80
3,1,7.5,0,4,4,53
19,1,7.2,1,1,7,99
18,1,7.4,0,5,7,83
0,1,7.6,0,5,7,48
0,1,6.2,0,8,7,41
0,1,7.6,0,1,9,48
4,1,8.7,0,6,1,61
0,1,6.9,0,2,4,44
10,2,7.5,0,5,8,77
0,5,7.6,0,1,7,88
0,2,9.6,0,8,8,68
3,2,7.3,0,3,2,62
18,1,7.7,0,1,2,84
1,0,8.7,0,1,6,45
7,0,6.8,0,6,5,48
13,0,7.6,0,6,5,64
2,0,7.4,0,6,8,41
20,1,8.3,0,5,5,91
4,0,8.1,0,4,7,48
11,2,9.2,0,6,5,88
20,2,7.8,0,6,8,99
18,2,8.4,0,1,6,98
0,1,7.3,0,4,10,46
16,0,8.4,0,2,6,74
7,2,8.3,0,8,5,75
10,1,7.1,0,7,3,65
14,2,9.3,0,6,8,94
7,2,8.0,0,1,6,74
21,2,8.1,0,1,7,100
14,1,8.8,0,4,8,82
21,0,8.7,0,8,5,85
0,0,8.9,0,4,10,44
7,1,7.1,0,7,4,59
6,2,7.6,0,8,10,70
8,3,8.7,0,6,8,89
0,1,7.4,0,8,7,47
0,2,7.9,0,11,7,59
0,3,9.2,0,3,7,76
0,1,8.7,0,6,6,53
0,2,8.2,0,1,7,61
3,2,7.7,0,5,7,64
0,3,7.8,0,5,5,69
0,1,8.2,0,5,8,51
6,0,7.7,0,1,7,50
0,1,7.4,0,1,5,47
7,1,8.6,0,6,3,67
0,1,8.0,0,3,6,50
0,3,7.7,0,4,8,68
7,1,8.5,0,7,5,66
10,4,6.0,0,4,8,90
0,0,8.1,0,7,7,40
3,3,8.4,0,2,6,78
13,2,7.7,0,2,4,84
15,3,8.1,0,6,6,100
16,1,8.0,0,4,8,82
0,3,8.9,0,1,7,74
0,1,9.5,0,5,6,57
21,1,7.6,0,4,8,90
18,3,8.3,0,8,7,100
0,0,9.1,0,3,6,45
16,1,8.2,0,10,7,83
8,2,8.8,0,1,1,80
12,1,8.3,0,5,7,75
10,2,8.8,0,1,5,84
0,2,7.2,0,2,6,56
2,1,8.0,0,7,8,54
16,1,8.2,0,1,7,83
19,1,9.0,0,5,6,93
1,1,7.7,0,3,9,50
6,0,8.9,0,3,9,56
15,1,8.7,0,1,6,83
6,1,8.5,0,4,6,64
4,4,9.3,1,1,7,100
17,1,7.9,1,7,6,98
8,0,6.3,0,7,9,47
2,1,8.5,0,7,8,56
22,2,9.2,0,8,8,100
18,3,7.5,0,3,6,100
24,1,6.4,0,9,5,90
24,1,7.6,0,3,6,96
7,1,7.9,0,1,6,63
6,0,7.0,0,5,10,47
22,0,7.2,0,7,6,80
3,0,7.2,0,7,10,42
0,1,7.2,0,2,6,46
13,1,7.7,0,5,4,74
21,2,7.5,0,8,7,99
18,1,8.0,0,1,4,86
0,1,8.2,0,5,9,51
22,0,9.8,0,2,5,93
7,0,9.7,0,4,8,62
0,2,9.0,0,1,5,65
12,1,6.2,0,7,4,65
1,1,7.2,0,7,6,48
4,2,8.2,0,5,9,69
11,2,9.2,0,4,8,88
0,3,7.7,0,11,7,68
9,3,6.2,1,6,6,94
0,2,8.0,0,5,5,60
12,1,8.4,0,4,10,76
18,2,8.1,0,8,5,96
11,1,9.3,0,8,5,78
8,2,8.0,0,7,6,76
0,1,8.1,0,4,2,50
9,1,9.0,0,1,7,73
7,1,9.1,1,5,9,84
6,1,8.0,1,5,7,77
0,1,8.1,0,7,7,50
21,1,8.2,0,4,6,93
0,3,7.8,0,7,9,69
8,2,6.7,0,9,5,69
4,1,8.9,0,2,6,62
0,0,9.2,0,1,10,46
0,1,8.2,0,4,7,51
0,1,9.9,0,2,6,59
0,1,7.9,0,2,6,49
15,4,7.9,0,1,8,100
13,1,7.2,0,3,10,72
18,2,7.7,0,4,6,94
16,1,7.7,0,5,10,80
2,1,7.2,0,7,5,50
7,0,8.6,0,5,10,57
0,0,8.5,0,7,6,42
16,0,9.3,0,6,7,78
15,1,7.3,0,5,8,76
23,2,8.5,0,3,8,100
13,4,8.3,0,4,6,100
19,1,9.7,0,4,6,96
0,2,8.1,1,8,7,75
0,1,8.0,0,6,10,50
0,1,7.5,0,4,5,47
0,2,7.6,0,9,7,58
0,2,7.3,0,7,7,56
0,0,8.0,0,5,5,40
3,0,8.2,0,7,8,47
15,2,8.5,0,7,6,92
17,1,8.4,0,7,9,86
9,1,8.0,0,1,8,68
0,3,9.7,0,2,7,78
0,2,8.2,0,3,4,61
20,2,7.1,0,3,5,95
23,2,7.5,0,4,5,100
2,3,7.9,0,3,9,73
0,1,7.5,0,6,7,47
6,2,8.3,0,5,9,73
23,2,7.0,0,2,6,100
0,2,8.5,0,1,10,62
12,1,7.6,0,5,10,72
18,1,7.6,0,5,5,84
13,0,6.8,1,1,7,75
0,2,7.8,0,6,5,59
0,4,8.5,0,2,10,82
0,0,7.3,0,8,8,36
0,1,6.4,0,4,6,42
13,2,8.7,0,9,10,89
5,1,6.6,0,3,5,53
0,1,7.8,0,6,4,49
14,2,7.5,0,1,5,85
0,1,9.6,0,8,4,58
0,3,9.7,0,3,8,78
15,3,8.7,0,6,7,100
0,1,7.8,0,4,10,49
6,1,7.8,0,5,9,61
24,1,8.5,0,6,9,100
0,1,7.9,0,9,9,49
0,1,8.0,0,6,7,50
5,1,7.4,0,8,6,57
10,2,8.5,0,10,6,82
8,1,8.5,0,5,7,68
0,0,8.3,0,6,5,41
0,1,7.2,0,6,5,46
15,2,9.3,0,10,7,96
5,2,6.8,0,6,6,64
0,0,9.6,0,5,6,48
1,1,8.5,0,9,6,54
24,1,9.2,0,5,8,100
17,2,8.0,0,5,10,94
0,1,7.8,0,6,6,49
0,1,8.6,0,2,9,53
0,1,8.8,0,6,7,54
0,1,8.1,0,4,7,50
14,3,7.5,0,2,7,95
21,2,9.1,0,7,9,100
0,2,7.4,0,10,8,57
6,2,7.2,0,1,7,68
4,2,8.1,0,3,6,68
7,0,7.6,0,1,5,52
5,1,9.4,0,5,7,67
11,4,6.7,0,6,7,95
22,1,7.9,0,6,7,93
16,1,8.5,0,1,5,84
0,1,8.4,0,6,6,52
0,1,8.1,0,2,5,50
24,3,7.2,0,4,8,100
16,1,8.6,0,6,5,85
4,0,7.5,0,5,7,45
1,1,9.7,0,5,6,60
11,2,8.0,0,5,9,82
12,2,6.9,0,3,7,78
0,3,7.4,0,3,5,67
13,0,8.0,0,5,8,66
0,0,8.3,0,5,6,41
19,1,9.4,0,8,8,95
9,1,8.9,1,6,4,87
7,0,7.4,0,3,6,51
13,2,8.4,0,9,5,88
0,3,6.3,0,4,7,61
0,2,9.2,0,8,6,66
16,1,7.0,0,3,7,77
0,1,8.3,0,5,8,51
4,2,7.5,1,6,10,80
0,0,8.1,0,11,9,40
6,0,7.3,0,1,7,48
23,1,7.8,1,5,6,100
0,2,7.0,0,5,10,55
21,2,7.9,1,5,7,100
16,0,8.9,1,1,5,91
17,0,8.7,0,3,7,77
14,2,8.9,1,3,3,100
23,0,7.3,0,9,7,82
16,0,7.2,0,1,9,68
5,1,7.5,0,4,2,57
11,1,6.9,0,2,4,66
0,5,8.9,0,6,7,94
0,2,7.1,0,6,7,55
24,1,8.0,0,6,6,98
1,2,7.7,0,5,3,60
17,1,7.3,0,6,3,80
0,1,7.1,0,11,8,45
0,2,6.1,0,6,6,50
0,1,8.5,0,9,5,52
3,4,8.8,0,8,5,90
1,2,6.4,0,5,4,54
8,1,7.3,0,5,4,62
0,1,7.3,0,5,5,46
0,1,7.6,0,3,5,48
0,2,8.3,1,1,9,76
17,0,9.1,0,1,6,79
15,2,8.2,0,7,10,91
0,3,8.0,0,3,8,70
0,1,7.2,0,7,5,46
0,1,7.3,0,2,4,46
10,1,9.7,0,3,7,78
0,2,9.6,0,6,5,68
13,1,6.9,0,5,7,70
0,1,7.1,0,7,4,45
22,1,7.5,0,7,6,91
0,1,9.7,0,1,7,58
6,1,9.3,0,4,7,68
0,1,8.2,0,1,7,51
12,2,7.2,0,1,8,80
0,1,7.0,0,9,5,45
0,2,7.4,0,9,9,57
7,1,9.5,0,5,5,71
18,1,9.0,0,6,5,91
0,2,6.8,0,5,8,54
0,2,8.4,0,7,6,62
0,1,6.3,0,6,8,41
18,3,7.5,0,6,8,100
11,2,8.3,0,6,7,83
15,1,7.3,0,6,9,76
22,1,7.7,0,6,4,92
1,2,7.5,0,4,7,59
2,2,8.5,0,8,3,66
0,2,6.4,0,9,8,52
16,0,6.1,0,1,4,62
0,2,7.3,0,4,9,56
0,3,8.0,0,6,6,70
17,3,7.5,0,4,9,100
0,4,9.1,0,10,8,85
24,1,8.6,0,6,10,100
19,2,9.3,0,3,9,100
0,3,7.1,0,7,9,65
6,1,8.4,0,10,6,64
16,2,8.0,0,7,5,92
0,2,6.5,0,1,8,52
17,1,7.3,0,5,6,80
0,2,8.2,0,9,7,61
0,2,9.1,0,7,7,65
21,1,7.7,0,6,5,90
12,2,6.5,0,4,6,76
0,4,7.8,0,10,6,79
23,2,6.9,0,7,8,100
0,2,7.4,0,8,7,57
4,2,7.4,0,8,8,65
0,2,7.6,0,1,8,58
18,0,8.0,0,8,8,76
5,2,9.0,0,3,3,75
15,1,7.5,0,6,4,77
4,0,7.6,0,6,7,46
0,3,8.6,0,8,6,73
0,2,8.3,0,5,1,61
0,1,7.1,1,4,10,60
24,1,7.9,0,3,7,97
0,4,8.5,0,4,4,82
0,0,7.5,0,7,8,37
0,2,7.8,0,5,4,59
5,0,9.2,0,7,8,56
0,1,8.0,0,1,6,50
5,0,9.3,1,2,7,71
0,2,7.5,0,4,10,57
14,1,8.2,0,5,7,79
7,1,8.4,0,3,7,66
0,1,7.4,1,10,9,62
10,0,6.9,0,6,6,54
24,3,8.9,0,8,6,100
0,0,7.8,0,2,8,39
0,2,8.7,0,3,4,63
6,2,8.1,0,7,5,72
0,1,6.9,0,3,6,44
0,1,7.0,0,3,5,45
0,1,8.8,0,3,5,54
3,2,7.8,0,9,6,65
